n,c,trial
46100,487,14
46200,358,14
46300,379,14
46400,763,14
46500,473,14
46600,407,14
46700,326,14
46800,774,14
46900,948,14
47000,403,14
47100,662,14
47200,411,14
47300,559,14
47400,265,14
47500,412,14
47600,632,14
47700,320,14
47800,438,14
47900,623,14
48000,283,14
48100,220,14
48200,305,14
48300,336,14
48400,4461,14
48500,390,14
48600,738,14
48700,716,14
48800,791,14
48900,464,14
49000,340,14
49100,393,14
49200,496,14
49300,497,14
49400,577,14
49500,458,14
49600,331,14
49700,462,14
49800,358,14
49900,427,14
50000,298,14
50100,636,14
50200,347,14
50300,376,14
50400,339,14
50500,326,14
50600,720,14
50700,497,14
50800,858,14
50900,660,14
51000,883,14
51100,570,14
51200,795,14
51300,567,14
51400,741,14
51500,568,14
51600,882,14
51700,411,14
51800,423,14
51900,453,14
52000,737,14
52100,596,14
52200,303,14
52300,554,14
52400,665,14
52500,697,14
52600,569,14
52700,604,14
52800,524,14
52900,297,14
53000,494,14
53100,519,14
53200,455,14
53300,326,14
53400,543,14
53500,364,14
53600,314,14
53700,461,14
53800,504,14
53900,472,14
54000,439,14
54100,684,14
54200,393,14
54300,438,14
54400,405,14
54500,648,14
54600,773,14
54700,383,14
54800,532,14
54900,278,14
55000,339,14
55100,628,14
55200,576,14
55300,480,14
55400,281,14
55500,388,14
55600,584,14
55700,377,14
55800,414,14
55900,374,14
56000,392,14
56100,357,14
56200,317,14
56300,1518,14
56400,719,14
56500,662,14
56600,844,14
56700,1255,14
56800,5511,14
56900,996,14
57000,1066,14
57100,507,14
57200,757,14
57300,1477,14
57400,893,14
57500,774,14
57600,779,14
57700,638,14
57800,339,14
57900,409,14
58000,327,14
58100,612,14
58200,735,14
58300,1013,14
58400,614,14
58500,625,14
58600,501,14
58700,402,14
58800,415,14
58900,372,14
59000,460,14
59100,525,14
59200,379,14
59300,1167,14
59400,499,14
59500,479,14
59600,367,14
59700,594,14
59800,455,14
59900,10852,14
60000,272,14
60100,531,14
60200,342,14
60300,314,14
60400,831,14
60500,338,14
60600,311,14
60700,264,14
60800,192,14
60900,215,14
61000,185,14
61100,475,14
61200,678,14
61300,538,14
61400,781,14
61500,342,14
61600,1058,14
61700,848,14
61800,609,14
61900,595,14
62000,776,14
62100,986,14
62200,354,14
62300,448,14
62400,584,14
62500,345,14
62600,409,14
62700,514,14
62800,908,14
62900,409,14
63000,275,14
63100,712,14
63200,235,14
63300,479,14
63400,1032,14
63500,435,14
63600,380,14
63700,491,14
63800,639,14
63900,475,14
64000,655,14
64100,509,14
64200,359,14
64300,519,14
64400,359,14
64500,560,14
64600,291,14
64700,642,14
64800,343,14
64900,1118,14
65000,593,14
65100,281,14
65200,454,14
65300,1016,14
65400,669,14
65500,289,14
65600,340,14
65700,308,14
65800,749,14
65900,575,14
66000,915,14
66100,283,14
66200,562,14
66300,306,14
66400,254,14
66500,349,14
66600,910,14
66700,601,14
66800,767,14
66900,385,14
67000,622,14
67100,369,14
67200,761,14
67300,378,14
67400,287,14
67500,585,14
67600,1229,14
67700,581,14
67800,604,14
67900,668,14
68000,590,14
68100,564,14
68200,311,14
68300,258,14
68400,296,14
68500,554,14
68600,340,14
68700,512,14
68800,483,14
68900,808,14
69000,509,14
69100,794,14
69200,396,14
69300,319,14
69400,426,14
69500,782,14
69600,403,14
69700,335,14
69800,383,14
69900,1156,14
70000,604,14
70100,329,14
70200,417,14
70300,472,14
70400,523,14
70500,331,14
70600,441,14
70700,598,14
70800,217,14
70900,299,14
71000,264,14
71100,406,14
71200,410,14
71300,441,14
71400,551,14
71500,409,14
71600,303,14
71700,452,14
71800,349,14
71900,332,14
72000,612,14
72100,532,14
72200,405,14
72300,424,14
72400,400,14
72500,405,14
72600,762,14
72700,320,14
72800,406,14
72900,428,14
73000,530,14
73100,567,14
73200,596,14
73300,325,14
73400,361,14
73500,466,14
73600,417,14
73700,471,14
73800,453,14
73900,383,14
74000,534,14
74100,338,14
74200,470,14
74300,349,14
74400,344,14
74500,374,14
74600,405,14
74700,225,14
74800,617,14
74900,424,14
75000,524,14
75100,313,14
75200,393,14
75300,420,14
75400,354,14
75500,459,14
75600,514,14
75700,432,14
75800,312,14
75900,362,14
76000,315,14
76100,488,14
76200,250,14
76300,398,14
76400,387,14
76500,474,14
76600,591,14
76700,625,14
76800,531,14
76900,518,14
77000,916,14
77100,472,14
77200,575,14
77300,527,14
77400,280,14
77500,321,14
77600,319,14
77700,385,14
77800,440,14
77900,367,14
78000,290,14
78100,4099,14
78200,613,14
78300,393,14
78400,339,14
78500,421,14
78600,407,14
78700,466,14
78800,272,14
78900,312,14
79000,715,14
79100,444,14
79200,401,14
79300,427,14
79400,308,14
79500,332,14
79600,814,14
79700,537,14
79800,571,14
79900,527,14
80000,485,14
80100,415,14
80200,560,14
80300,192,14
80400,324,14
80500,228,14
80600,461,14
80700,444,14
80800,298,14
80900,313,14
81000,374,14
81100,350,14
81200,318,14
81300,320,14
81400,238,14
81500,654,14
81600,433,14
81700,411,14
81800,544,14
81900,435,14
82000,430,14
82100,302,14
82200,777,14
82300,340,14
82400,375,14
82500,350,14
82600,987,14
82700,549,14
82800,493,14
82900,365,14
83000,375,14
83100,379,14
83200,418,14
83300,444,14
83400,352,14
83500,413,14
83600,559,14
83700,384,14
83800,688,14
83900,394,14
84000,447,14
84100,599,14
84200,610,14
84300,655,14
84400,490,14
84500,522,14
84600,531,14
84700,444,14
84800,373,14
84900,323,14
85000,329,14
85100,578,14
85200,687,14
85300,511,14
85400,434,14
85500,475,14
85600,433,14
85700,526,14
85800,269,14
85900,349,14
86000,421,14
86100,364,14
86200,383,14
86300,418,14
86400,460,14
86500,512,14
86600,522,14
86700,456,14
86800,319,14
86900,309,14
87000,360,14
87100,478,14
87200,576,14
87300,718,14
87400,233,14
87500,1778,14
87600,434,14
87700,507,14
87800,575,14
87900,369,14
88000,390,14
88100,285,14
88200,485,14
88300,296,14
88400,554,14
88500,390,14
88600,588,14
88700,538,14
88800,396,14
88900,496,14
89000,286,14
89100,387,14
89200,324,14
89300,366,14
89400,454,14
89500,566,14
89600,258,14
89700,508,14
89800,303,14
89900,582,14
90000,784,14
90100,394,14
90200,253,14
90300,435,14
90400,1129,14
90500,329,14
90600,507,14
90700,534,14
90800,456,14
90900,378,14
91000,385,14
91100,211,14
91200,487,14
91300,453,14
91400,593,14
91500,389,14
91600,367,14
91700,744,14
91800,596,14
91900,383,14
92000,558,14
92100,220,14
92200,776,14
92300,556,14
92400,416,14
92500,305,14
92600,340,14
92700,361,14
92800,420,14
92900,567,14
93000,316,14
93100,645,14
93200,319,14
93300,428,14
93400,366,14
93500,570,14
93600,398,14
93700,390,14
93800,446,14
93900,689,14
94000,445,14
94100,565,14
94200,498,14
94300,403,14
94400,457,14
94500,451,14
94600,526,14
94700,375,14
94800,473,14
94900,369,14
95000,428,14
95100,539,14
95200,317,14
95300,311,14
95400,397,14
95500,330,14
95600,558,14
95700,333,14
95800,411,14
95900,237,14
96000,624,14
96100,797,14
96200,479,14
96300,318,14
96400,228,14
96500,332,14
96600,394,14
96700,366,14
96800,232,14
96900,382,14
97000,522,14
97100,239,14
97200,519,14
97300,965,14
97400,404,14
97500,316,14
97600,558,14
97700,476,14
97800,467,14
97900,213,14
98000,343,14
98100,459,14
98200,365,14
98300,500,14
98400,745,14
98500,400,14
98600,477,14
98700,453,14
98800,441,14
98900,666,14
99000,747,14
99100,522,14
99200,241,14
99300,542,14
99400,736,14
99500,377,14
99600,557,14
99700,375,14
99800,456,14
99900,352,14
100000,314,14
100,305,15
200,347,15
300,280,15
400,431,15
500,433,15
600,296,15
700,436,15
800,320,15
900,312,15
1000,609,15
1100,301,15
1200,371,15
1300,362,15
1400,362,15
1500,503,15
1600,343,15
1700,413,15
1800,770,15
1900,370,15
2000,579,15
2100,388,15
2200,417,15
2300,398,15
2400,390,15
2500,349,15
2600,362,15
2700,417,15
2800,418,15
2900,425,15
3000,336,15
3100,381,15
3200,399,15
3300,463,15
3400,389,15
3500,397,15
3600,402,15
3700,437,15
3800,392,15
3900,512,15
4000,368,15
4100,418,15
4200,314,15
4300,568,15
4400,503,15
4500,605,15
4600,439,15
4700,603,15
4800,558,15
4900,484,15
5000,570,15
5100,609,15
5200,479,15
5300,492,15
5400,560,15
5500,533,15
5600,525,15
5700,498,15
5800,792,15
5900,518,15
6000,447,15
6100,533,15
6200,530,15
6300,494,15
6400,520,15
6500,535,15
6600,622,15
6700,750,15
6800,472,15
6900,291,15
7000,375,15
7100,458,15
7200,589,15
7300,552,15
7400,296,15
7500,440,15
7600,415,15
7700,480,15
7800,556,15
7900,745,15
8000,619,15
8100,442,15
8200,587,15
8300,490,15
8400,527,15
8500,491,15
8600,670,15
8700,528,15
8800,303,15
8900,459,15
9000,303,15
9100,305,15
9200,2540,15
9300,315,15
9400,522,15
9500,389,15
9600,608,15
9700,423,15
9800,540,15
9900,489,15
10000,542,15
10100,506,15
10200,588,15
10300,668,15
10400,493,15
10500,552,15
10600,688,15
10700,549,15
10800,474,15
10900,460,15
11000,400,15
11100,458,15
11200,525,15
11300,454,15
11400,530,15
11500,547,15
11600,412,15
11700,626,15
11800,160,15
11900,694,15
12000,611,15
12100,575,15
12200,528,15
12300,363,15
12400,371,15
12500,161,15
12600,528,15
12700,563,15
12800,563,15
12900,600,15
13000,586,15
13100,465,15
13200,411,15
13300,616,15
13400,584,15
13500,529,15
13600,532,15
13700,540,15
13800,736,15
13900,791,15
14000,606,15
14100,622,15
14200,4250,15
14300,695,15
14400,579,15
14500,547,15
14600,537,15
14700,439,15
14800,359,15
14900,576,15
15000,345,15
15100,419,15
15200,308,15
15300,499,15
15400,591,15
15500,383,15
15600,318,15
15700,350,15
15800,567,15
15900,753,15
16000,495,15
16100,368,15
16200,445,15
16300,469,15
16400,537,15
16500,576,15
16600,613,15
16700,426,15
16800,708,15
16900,574,15
17000,542,15
17100,528,15
17200,352,15
17300,547,15
17400,717,15
17500,364,15
17600,465,15
17700,559,15
17800,474,15
17900,619,15
18000,666,15
18100,779,15
18200,597,15
18300,529,15
18400,624,15
18500,624,15
18600,607,15
18700,721,15
18800,712,15
18900,608,15
19000,789,15
19100,561,15
19200,445,15
19300,734,15
19400,548,15
19500,579,15
19600,822,15
19700,473,15
19800,388,15
19900,473,15
20000,693,15
20100,598,15
20200,578,15
20300,280,15
20400,704,15
20500,545,15
20600,493,15
20700,567,15
20800,395,15
20900,433,15
21000,470,15
21100,552,15
21200,423,15
21300,350,15
21400,521,15
21500,492,15
21600,565,15
21700,555,15
21800,559,15
21900,655,15
22000,525,15
22100,623,15
22200,747,15
22300,531,15
22400,478,15
22500,431,15
22600,535,15
22700,453,15
22800,538,15
22900,448,15
23000,620,15
23100,319,15
23200,516,15
23300,634,15
23400,628,15
23500,515,15
23600,566,15
23700,486,15
23800,371,15
23900,550,15
24000,613,15
24100,589,15
24200,719,15
24300,542,15
24400,648,15
24500,332,15
24600,487,15
24700,495,15
24800,671,15
24900,529,15
25000,606,15
25100,568,15
25200,613,15
25300,584,15
25400,673,15
25500,549,15
25600,676,15
25700,642,15
25800,393,15
25900,305,15
26000,463,15
26100,518,15
26200,250,15
26300,833,15
26400,576,15
26500,840,15
26600,408,15
26700,626,15
26800,452,15
26900,614,15
27000,881,15
27100,577,15
27200,370,15
27300,726,15
27400,416,15
27500,636,15
27600,667,15
27700,613,15
27800,287,15
27900,458,15
28000,475,15
28100,483,15
28200,348,15
28300,506,15
28400,331,15
28500,352,15
28600,633,15
28700,400,15
28800,425,15
28900,368,15
29000,594,15
29100,597,15
29200,345,15
29300,700,15
29400,423,15
29500,498,15
29600,641,15
29700,631,15
29800,612,15
29900,531,15
30000,650,15
30100,573,15
30200,415,15
30300,600,15
30400,328,15
30500,557,15
30600,638,15
30700,438,15
30800,586,15
30900,322,15
31000,310,15
31100,415,15
31200,663,15
31300,473,15
31400,494,15
31500,396,15
31600,602,15
31700,393,15
31800,658,15
31900,218,15
32000,533,15
32100,300,15
32200,472,15
32300,590,15
32400,388,15
32500,501,15
32600,473,15
32700,550,15
32800,772,15
32900,314,15
33000,460,15
33100,280,15
33200,1201,15
33300,551,15
33400,361,15
33500,429,15
33600,391,15
33700,834,15
33800,1172,15
33900,920,15
34000,256,15
34100,612,15
34200,307,15
34300,318,15
34400,1024,15
34500,360,15
34600,325,15
34700,384,15
34800,555,15
34900,364,15
35000,320,15
35100,454,15
35200,380,15
35300,446,15
35400,334,15
35500,490,15
35600,365,15
35700,480,15
35800,482,15
35900,498,15
36000,454,15
36100,520,15
36200,338,15
36300,397,15
36400,354,15
36500,408,15
36600,396,15
36700,503,15
36800,307,15
36900,574,15
37000,559,15
37100,1239,15
37200,656,15
37300,196,15
37400,438,15
37500,300,15
37600,419,15
37700,474,15
37800,552,15
37900,323,15
38000,327,15
38100,494,15
38200,517,15
38300,527,15
38400,1133,15
38500,8743,15
38600,497,15
38700,363,15
38800,332,15
38900,294,15
39000,374,15
39100,398,15
39200,517,15
39300,377,15
39400,444,15
39500,381,15
39600,246,15
39700,356,15
39800,339,15
39900,390,15
40000,402,15
40100,456,15
40200,440,15
40300,314,15
40400,347,15
40500,446,15
40600,480,15
40700,472,15
40800,545,15
40900,750,15
41000,502,15
41100,412,15
41200,465,15
41300,378,15
41400,501,15
41500,513,15
41600,3527,15
41700,533,15
41800,347,15
41900,465,15
42000,477,15
42100,694,15
42200,436,15
42300,247,15
42400,390,15
42500,503,15
42600,318,15
42700,382,15
42800,386,15
42900,509,15
43000,469,15
43100,499,15
43200,328,15
43300,513,15
43400,512,15
43500,418,15
43600,468,15
43700,582,15
43800,374,15
43900,511,15
44000,380,15
44100,558,15
44200,500,15
44300,529,15
44400,495,15
44500,433,15
44600,637,15
44700,691,15
44800,482,15
44900,429,15
45000,259,15
45100,344,15
45200,423,15
45300,478,15
45400,446,15
45500,412,15
45600,429,15
45700,418,15
45800,396,15
45900,463,15
46000,446,15
46100,511,15
46200,522,15
46300,457,15
46400,732,15
46500,303,15
46600,181,15
46700,365,15
46800,303,15
46900,429,15
47000,342,15
47100,350,15
47200,413,15
47300,354,15
47400,481,15
47500,439,15
47600,574,15
47700,498,15
47800,807,15
47900,418,15
48000,618,15
48100,512,15
48200,298,15
48300,426,15
48400,498,15
48500,393,15
48600,525,15
48700,567,15
48800,441,15
48900,383,15
49000,485,15
49100,527,15
49200,350,15
49300,265,15
49400,391,15
49500,351,15
49600,328,15
49700,354,15
49800,417,15
49900,308,15
50000,424,15
50100,403,15
50200,285,15
50300,823,15
50400,436,15
50500,260,15
50600,296,15
50700,610,15
50800,524,15
50900,525,15
51000,431,15
51100,410,15
51200,589,15
51300,493,15
51400,437,15
51500,329,15
51600,436,15
51700,361,15
51800,600,15
51900,576,15
52000,547,15
52100,553,15
52200,634,15
52300,403,15
52400,534,15
52500,421,15
52600,377,15
52700,518,15
52800,459,15
52900,476,15
53000,514,15
53100,244,15
53200,123,15
53300,552,15
53400,445,15
53500,576,15
53600,500,15
53700,407,15
53800,167,15
53900,386,15
54000,454,15
54100,692,15
54200,423,15
54300,528,15
54400,587,15
54500,479,15
54600,316,15
54700,405,15
54800,531,15
54900,536,15
55000,434,15
55100,328,15
55200,372,15
55300,426,15
55400,510,15
55500,260,15
55600,351,15
55700,563,15
55800,1010,15
55900,688,15
56000,467,15
56100,763,15
56200,221,15
56300,914,15
56400,293,15
56500,454,15
56600,488,15
56700,898,15
56800,761,15
56900,838,15
57000,672,15
57100,661,15
57200,734,15
57300,965,15
57400,1540,15
57500,659,15
57600,901,15
57700,468,15
57800,566,15
57900,452,15
58000,558,15
58100,624,15
58200,856,15
58300,794,15
58400,411,15
58500,705,15
58600,426,15
58700,397,15
58800,848,15
58900,375,15
59000,853,15
59100,650,15
59200,947,15
59300,633,15
59400,442,15
59500,413,15
59600,560,15
59700,519,15
59800,779,15
59900,576,15
60000,696,15
60100,536,15
60200,852,15
60300,635,15
60400,638,15
60500,1200,15
60600,407,15
60700,1067,15
60800,560,15
60900,392,15
61000,1377,15
61100,436,15
61200,337,15
61300,509,15
61400,457,15
61500,676,15
61600,551,15
61700,768,15
61800,1635,15
61900,367,15
62000,766,15
62100,361,15
62200,526,15
62300,246,15
62400,425,15
62500,1250,15
62600,534,15
62700,518,15
62800,337,15
62900,466,15
63000,375,15
63100,431,15
63200,387,15
63300,485,15
63400,607,15
63500,481,15
63600,365,15
63700,498,15
63800,692,15
63900,516,15
64000,332,15
64100,326,15
64200,494,15
64300,503,15
64400,282,15
64500,247,15
64600,491,15
64700,447,15
64800,635,15
64900,340,15
65000,388,15
65100,627,15
65200,930,15
65300,747,15
65400,916,15
65500,465,15
65600,1130,15
65700,321,15
65800,1993,15
65900,348,15
66000,926,15
66100,489,15
66200,487,15
66300,1237,15
66400,518,15
66500,1001,15
66600,1441,15
66700,567,15
66800,708,15
66900,753,15
67000,21295,15
67100,1192,15
67200,674,15
67300,535,15
67400,854,15
67500,583,15
67600,1129,15
67700,847,15
67800,1943,15
67900,652,15
68000,382,15
68100,418,15
68200,598,15
68300,772,15
68400,523,15
68500,600,15
68600,1029,15
68700,978,15
68800,576,15
68900,429,15
69000,603,15
69100,329,15
69200,891,15
69300,597,15
69400,515,15
69500,1611,15
69600,1241,15
69700,433,15
69800,309,15
69900,388,15
70000,397,15
70100,490,15
70200,412,15
70300,399,15
70400,381,15
70500,490,15
70600,323,15
70700,400,15
70800,462,15
70900,370,15
71000,247,15
71100,402,15
71200,351,15
71300,338,15
71400,350,15
71500,376,15
71600,286,15
71700,375,15
71800,388,15
71900,311,15
72000,292,15
72100,374,15
72200,407,15
72300,212,15
72400,452,15
72500,429,15
72600,612,15
72700,474,15
72800,471,15
72900,425,15
73000,191,15
73100,377,15
73200,6068,15
73300,371,15
73400,392,15
73500,315,15
73600,350,15
73700,339,15
73800,625,15
73900,543,15
74000,370,15
74100,324,15
74200,269,15
74300,447,15
74400,4376,15
74500,552,15
74600,302,15
74700,357,15
74800,275,15
74900,331,15
75000,625,15
75100,368,15
75200,292,15
75300,457,15
75400,363,15
75500,295,15
75600,351,15
75700,425,15
75800,578,15
75900,450,15
76000,468,15
76100,425,15
76200,959,15
76300,462,15
76400,353,15
76500,600,15
76600,428,15
76700,503,15
76800,653,15
76900,437,15
77000,574,15
77100,279,15
77200,262,15
77300,357,15
77400,451,15
77500,512,15
77600,757,15
77700,436,15
77800,498,15
77900,556,15
78000,400,15
78100,1060,15
78200,379,15
78300,220,15
78400,467,15
78500,393,15
78600,418,15
78700,336,15
78800,613,15
78900,319,15
79000,364,15
79100,506,15
79200,376,15
79300,577,15
79400,791,15
79500,369,15
79600,303,15
79700,508,15
79800,530,15
79900,520,15
80000,322,15
80100,264,15
80200,524,15
80300,595,15
80400,584,15
80500,548,15
80600,428,15
80700,298,15
80800,484,15
80900,568,15
81000,447,15
81100,404,15
81200,379,15
81300,494,15
81400,259,15
81500,478,15
81600,322,15
81700,397,15
81800,395,15
81900,370,15
82000,338,15
82100,555,15
82200,379,15
82300,522,15
82400,502,15
82500,388,15
82600,325,15
82700,602,15
82800,553,15
82900,535,15
83000,666,15
83100,519,15
83200,433,15
83300,316,15
83400,419,15
83500,554,15
83600,534,15
83700,520,15
83800,405,15
83900,386,15
84000,753,15
84100,568,15
84200,384,15
84300,433,15
84400,236,15
84500,694,15
84600,382,15
84700,622,15
84800,494,15
84900,551,15
85000,562,15
85100,1104,15
85200,198,15
85300,530,15
85400,338,15
85500,641,15
85600,576,15
85700,346,15
85800,456,15
85900,651,15
86000,785,15
86100,424,15
86200,349,15
86300,810,15
86400,566,15
86500,541,15
86600,659,15
86700,300,15
86800,497,15
86900,278,15
87000,323,15
87100,597,15
87200,374,15
87300,396,15
87400,335,15
87500,292,15
87600,358,15
87700,514,15
87800,529,15
87900,343,15
88000,512,15
88100,346,15
88200,449,15
88300,439,15
88400,404,15
88500,283,15
88600,330,15
88700,810,15
88800,347,15
88900,298,15
89000,419,15
89100,433,15
89200,474,15
89300,403,15
89400,526,15
89500,682,15
89600,746,15
89700,609,15
89800,349,15
89900,297,15
90000,382,15
90100,289,15
90200,554,15
90300,609,15
90400,397,15
90500,580,15
90600,533,15
90700,360,15
90800,394,15
90900,219,15
91000,316,15
91100,404,15
91200,576,15
91300,450,15
91400,405,15
91500,454,15
91600,440,15
91700,378,15
91800,484,15
91900,457,15
92000,624,15
92100,708,15
92200,372,15
92300,575,15
92400,415,15
92500,397,15
92600,727,15
92700,379,15
92800,373,15
92900,348,15
93000,336,15
93100,208,15
93200,341,15
93300,306,15
93400,525,15
93500,450,15
93600,561,15
93700,629,15
93800,352,15
93900,322,15
94000,386,15
94100,421,15
94200,350,15
94300,571,15
94400,673,15
94500,351,15
94600,875,15
